,loss,mae,val_loss,val_mae,lr
0,17155.5703125,17155.5703125,7061.80419921875,7061.80419921875,0.0010000000474974513
1,2916.501708984375,2916.501708984375,37.2760009765625,37.2760009765625,0.0010000000474974513
