,loss,val_loss,lr
0,4421.12060546875,1733.19189453125,0.0010000000474974513
1,1886.31005859375,1707.0311279296875,0.0010000000474974513
2,1804.3953857421875,1693.970703125,0.0010000000474974513
3,1767.297119140625,1688.8319091796875,0.0010000000474974513
4,1749.3048095703125,1679.78271484375,0.0010000000474974513
5,1731.657958984375,1667.95068359375,0.0010000000474974513
6,1720.0926513671875,1663.2659912109375,0.0010000000474974513
7,1707.352783203125,1654.64599609375,0.0010000000474974513
8,1695.1104736328125,1643.3961181640625,0.0010000000474974513
9,1682.7423095703125,1633.0341796875,0.0010000000474974513
10,1671.17041015625,1619.448974609375,0.0010000000474974513
11,1658.728515625,1601.2900390625,0.0010000000474974513
12,1645.608642578125,1586.1483154296875,0.0010000000474974513
13,1631.7845458984375,1571.434814453125,0.0010000000474974513
14,1617.76416015625,1557.64599609375,0.0010000000474974513
15,1602.9454345703125,1539.887939453125,0.0010000000474974513
16,1587.3118896484375,1524.0364990234375,0.0010000000474974513
17,1571.2471923828125,1504.8411865234375,0.0010000000474974513
18,1553.458251953125,1484.1466064453125,0.0010000000474974513
19,1536.64306640625,1464.349609375,0.0010000000474974513
20,1518.7982177734375,1444.4583740234375,0.0010000000474974513
21,1501.95458984375,1425.9501953125,0.0010000000474974513
22,1484.3377685546875,1402.98876953125,0.0010000000474974513
23,1465.9354248046875,1382.046875,0.0010000000474974513
24,1446.877685546875,1364.157470703125,0.0010000000474974513
25,1427.677978515625,1343.7569580078125,0.0010000000474974513
26,1407.464111328125,1328.4658203125,0.0010000000474974513
27,1385.934326171875,1307.54638671875,0.0010000000474974513
28,1363.4315185546875,1284.3382568359375,0.0010000000474974513
29,1338.8970947265625,1256.2261962890625,0.0010000000474974513
30,1311.0897216796875,1224.73681640625,0.0010000000474974513
31,1279.149169921875,1195.104248046875,0.0010000000474974513
32,1237.8203125,1163.4805908203125,0.0010000000474974513
33,1193.691162109375,1149.34716796875,0.0010000000474974513
34,1148.136474609375,1154.96826171875,0.0010000000474974513
35,1098.322021484375,1092.3306884765625,0.0010000000474974513
36,1058.542724609375,1047.6884765625,0.0010000000474974513
37,1024.1353759765625,1018.4382934570312,0.0010000000474974513
38,995.452392578125,967.9360961914062,0.0010000000474974513
39,970.1403198242188,926.9957275390625,0.0010000000474974513
40,945.66748046875,927.7597045898438,0.0010000000474974513
41,925.188720703125,908.2550659179688,0.0010000000474974513
42,904.5913696289062,882.89453125,0.0010000000474974513
43,883.3128662109375,850.609375,0.0010000000474974513
44,863.7752685546875,831.25048828125,0.0010000000474974513
45,844.9238891601562,811.3487548828125,0.0010000000474974513
46,827.95947265625,787.3757934570312,0.0010000000474974513
47,814.12841796875,773.133544921875,0.0010000000474974513
48,801.1571044921875,776.6295776367188,0.0010000000474974513
49,789.4318237304688,762.1064453125,0.0010000000474974513
50,778.8777465820312,735.1295776367188,0.0010000000474974513
51,769.77001953125,723.048095703125,0.0010000000474974513
52,760.0962524414062,711.039794921875,0.0010000000474974513
53,752.542724609375,698.4879760742188,0.0010000000474974513
54,745.3131713867188,696.6243896484375,0.0010000000474974513
55,737.2257690429688,682.2566528320312,0.0010000000474974513
56,729.5438842773438,669.4765625,0.0010000000474974513
57,722.0972290039062,665.47900390625,0.0010000000474974513
58,715.8869018554688,665.5097045898438,0.0010000000474974513
59,705.8726806640625,668.449951171875,0.0010000000474974513
60,697.3698120117188,627.9873657226562,0.0010000000474974513
61,683.671630859375,702.1644287109375,0.0010000000474974513
62,682.556640625,635.2969970703125,0.0010000000474974513
63,668.6203002929688,595.6221923828125,0.0010000000474974513
64,663.1739501953125,636.12841796875,0.0010000000474974513
65,648.2359619140625,623.974365234375,0.0010000000474974513
66,643.9404296875,559.1802368164062,0.0010000000474974513
67,649.930908203125,638.0709228515625,0.0010000000474974513
68,626.6342163085938,531.0853881835938,0.0010000000474974513
69,630.10302734375,537.4658813476562,0.0010000000474974513
70,636.299560546875,517.9522705078125,0.0010000000474974513
71,633.7905883789062,490.58807373046875,0.0010000000474974513
72,551.7830200195312,513.3024291992188,0.0010000000474974513
73,621.8275756835938,451.3711853027344,0.0010000000474974513
74,576.7989501953125,602.454833984375,0.0010000000474974513
75,710.5087890625,693.0390625,0.0010000000474974513
76,671.2399291992188,531.113037109375,0.0010000000474974513
77,520.7679443359375,434.67431640625,0.0010000000474974513
78,489.1656188964844,419.4795227050781,0.0010000000474974513
79,479.0404968261719,406.9400939941406,0.0010000000474974513
80,489.2193908691406,408.7035217285156,0.0010000000474974513
81,478.5018310546875,408.027587890625,0.0010000000474974513
82,496.27569580078125,454.820556640625,0.0010000000474974513
83,475.52886962890625,426.6729736328125,0.0010000000474974513
84,552.49267578125,415.479248046875,0.0010000000474974513
85,572.4263916015625,412.8930969238281,0.0010000000474974513
86,452.5380554199219,402.12213134765625,0.0010000000474974513
87,504.5220947265625,399.689697265625,0.0010000000474974513
88,612.7408447265625,493.18463134765625,0.0010000000474974513
89,454.8483581542969,408.8116760253906,0.0010000000474974513
90,436.06048583984375,391.62078857421875,0.0010000000474974513
91,485.93414306640625,533.6522216796875,0.0010000000474974513
92,552.8994750976562,625.8218994140625,0.0010000000474974513
93,527.3132934570312,399.7364196777344,0.0010000000474974513
94,429.9015197753906,388.7398681640625,0.0010000000474974513
95,420.4862060546875,402.60028076171875,0.0010000000474974513
96,521.6668090820312,507.8802185058594,0.0010000000474974513
97,544.0466918945312,399.5903015136719,0.0010000000474974513
98,420.82611083984375,419.937255859375,0.0010000000474974513
99,602.6514892578125,597.2731323242188,0.0010000000474974513
100,472.9657287597656,383.5514221191406,0.0010000000474974513
101,407.79931640625,381.1651611328125,0.0010000000474974513
102,411.9472351074219,373.6972961425781,0.0010000000474974513
103,395.8448181152344,373.929931640625,0.0010000000474974513
104,393.1431884765625,367.8304138183594,0.0010000000474974513
105,581.5557250976562,390.2425231933594,0.0010000000474974513
106,408.5246887207031,366.4164733886719,0.0010000000474974513
107,402.67352294921875,516.8983764648438,0.0010000000474974513
108,701.3812255859375,668.81103515625,0.0010000000474974513
109,638.5623779296875,430.2076721191406,0.0010000000474974513
110,419.8734436035156,361.42510986328125,0.0010000000474974513
111,382.73870849609375,353.3293762207031,0.0010000000474974513
112,375.0132141113281,345.9633483886719,0.0010000000474974513
113,369.7952880859375,340.6282958984375,0.0010000000474974513
114,365.2274475097656,333.861572265625,0.0010000000474974513
115,394.48883056640625,634.17333984375,0.0010000000474974513
116,466.14849853515625,349.028076171875,0.0010000000474974513
117,393.89251708984375,969.6387939453125,0.0010000000474974513
118,503.7434387207031,349.7823181152344,0.0010000000474974513
119,428.9082336425781,408.6864929199219,0.0010000000474974513
